step,mean_return,policy_loss,value_loss,entropy_loss,cpc_loss,infonce_loss,supcon_loss,aux_dyn_loss
2048,-1310.3241996847094,-0.0012002680858131498,9295.29119720459,-1.4223216637969016,20.645231246948242,4.142000198364258,4.037380218505859,12.465850830078125
4096,-1177.3693157341331,-0.0007503297631046735,7458.427090454102,-1.4220199439674617,16.971942901611328,4.1081976890563965,4.055668830871582,8.808075904846191
6144,-1236.7922337323428,-0.0035892993095330895,8458.391847229004,-1.4212385609745979,14.863679885864258,4.132705211639404,4.05280065536499,6.6781744956970215
8192,-1283.9688667327166,-0.0014413193086511456,8158.334213256836,-1.4241385199129581,14.892398834228516,4.129238605499268,4.030351638793945,6.732809543609619
10240,-1327.6502885010093,-0.002746291575022042,8541.305722045898,-1.437628937512636,11.457962989807129,4.108813285827637,4.06503438949585,3.284115791320801
12288,-1156.84487656625,-0.0029952556375064886,7036.976489257812,-1.446334283426404,9.848365783691406,3.9135468006134033,3.9719696044921875,1.962849736213684
14336,-1257.5342933598906,-0.0004409447021316737,7106.246562194824,-1.4476598523557187,10.253127098083496,3.8808391094207764,4.097644805908203,2.2746427059173584
16384,-1118.6518331170082,-0.0008942068452597596,5472.968859863281,-1.4361789382994175,9.162564277648926,3.718441963195801,4.1280741691589355,1.316048502922058
18432,-1281.234157481417,-0.003061412231909344,6823.863652038574,-1.4319614756852388,9.062252044677734,3.7458877563476562,4.082319736480713,1.2340446710586548
20480,-1379.3230833098291,-0.00011549759437912144,7144.014372253418,-1.4395897634327413,9.284712791442871,3.8719825744628906,4.056239604949951,1.3564902544021606
22528,-1308.0445871070028,-0.002155920158838853,6983.502548217773,-1.4387917052954435,8.915291786193848,3.6934823989868164,4.039334297180176,1.1824750900268555
24576,-1196.9872574161739,-0.001653303750208579,5473.659191131592,-1.433132252842188,8.377683639526367,3.6762478351593018,3.9723610877990723,0.7290741801261902
26624,-1305.8196504366322,-0.003679691428260412,5826.26664428711,-1.4300451964139937,8.501595497131348,3.7774646282196045,3.9945106506347656,0.7296196818351746
