step,mean_return,policy_loss,value_loss,entropy_loss,vae_loss
2048,-1194.8393963247538,-0.0006567095304490067,7646.659797668457,-1.4201312877237797,56.457069396972656
4096,-1445.0869730114937,-0.00043189832649659365,11348.077416992188,-1.4150716621428727,19.2740535736084
6144,-1291.4514030393213,-0.0006048815048416145,8405.087730407715,-1.4090543560683728,17.633928298950195
8192,-1303.6475711170583,-0.0008019572997000068,9449.122120666503,-1.4167856249958277,19.657188415527344
10240,-1142.7263491328806,-0.0015247737959725783,6463.346139526368,-1.4287631902843714,10.192147254943848
12288,-1145.7707334063948,-0.0028996175053180194,5913.740699005127,-1.4339143492281436,6.090782165527344
14336,-1368.731852493435,-0.0030433528518187813,8503.435147094726,-1.4258402951061726,4.274168491363525
16384,-1306.2542129664682,-0.001212125398160424,7330.203468322754,-1.4205615758895873,4.529172420501709
