step,mean_return,policy_loss,value_loss,entropy_loss,cpc_loss,infonce_loss,supcon_loss,aux_dyn_loss
2048,-1211.764564192295,-0.002195351355476305,7857.533840942383,-1.4183393701910973,17.525203704833984,4.095489978790283,4.035700798034668,9.394011497497559
4096,-1284.6375786095857,-0.0024829660862451417,9107.712243652344,-1.4212684333324432,14.018638610839844,4.094308853149414,4.050477981567383,5.873852252960205
6144,-1331.8327606871724,-0.0009439945060876198,9122.358358764648,-1.429945132881403,12.048145294189453,3.9975852966308594,4.038697719573975,4.011861801147461
8192,-1219.9720079939812,-0.0027940710089751518,7721.58618774414,-1.4436640419065951,10.452966690063477,3.7887051105499268,4.011532783508301,2.6527292728424072
10240,-1263.8045284412801,-0.0015300265571568162,8147.732029724121,-1.4485205478966237,9.307222366333008,3.679797887802124,4.012060165405273,1.6153641939163208
12288,-1279.775219234079,-0.0038633367490547243,7631.861033630371,-1.4569994654506444,9.388593673706055,3.6697070598602295,4.002695560455322,1.716191291809082
14336,-1088.663208053261,-0.0018300937357707881,5789.902545166015,-1.4667743928730488,9.499820709228516,3.44181752204895,4.025982856750488,2.0320208072662354
16384,-1311.0202195703982,-0.003323458365048282,7436.271165466309,-1.4533459324389697,7.846183776855469,3.338603973388672,3.93442702293396,0.5731524229049683
18432,-1199.905235987529,-0.0024938893431681207,6059.401671600342,-1.4459537994116545,8.698138236999512,3.269071578979492,3.987093925476074,1.441973090171814
20480,-1174.673085141927,-0.001415104368061293,5337.330876922608,-1.4520503040403128,8.14103889465332,3.1765079498291016,4.020148754119873,0.9443821907043457
22528,-1136.6358058745275,-0.003658258069481235,5197.751972961426,-1.4716853965073824,8.441039085388184,3.2433338165283203,4.051055908203125,1.1466490030288696
24576,-1218.4427779491991,-0.002526024039980257,5451.393819427491,-1.4809894558042287,7.773599624633789,3.223841428756714,4.007047653198242,0.5427104830741882
26624,-1178.2319954015315,-0.0013222155845141969,4660.333717346191,-1.4677380856126547,8.601917266845703,3.3332157135009766,4.060601234436035,1.2081007957458496
