step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1331.793662276864,-0.005082138415309601,9179.080397033691,-1.4185003526508808
4096,-1409.3752677842974,-0.0011298012723273132,10701.142442321778,-1.418450015038252
6144,-1242.8390984393832,-0.0016382462097681127,8128.76354675293,-1.423797446116805
8192,-1133.2375440575183,-0.003429337215493433,6771.345043945313,-1.4161978721618653
10240,-1185.6216855041682,-0.0021330208066501653,7072.260231018066,-1.4076453775167466
12288,-1353.6576951389666,-0.002821017244423274,8549.24224395752,-1.404515790566802
14336,-1134.0196660138668,-0.002205493045039475,5940.901171875,-1.4014319505542516
16384,-1242.8429761186242,-0.0026964871227391995,6483.858137512207,-1.4022563815116882
