step,mean_return,policy_loss,value_loss,entropy_loss,cpc_loss,infonce_loss,supcon_loss,aux_dyn_loss
2048,-1313.7998903293162,-0.0006229828664800152,9021.83522491455,-1.4165653962641955,19.961753845214844,4.153854846954346,4.041100025177002,11.766798973083496
4096,-1282.4122209671884,-0.0016898227739147841,8944.514198303223,-1.4112461917102337,16.55962371826172,4.142436981201172,4.0458245277404785,8.37136173248291
6144,-1209.378860846907,-0.002110430154425558,7720.305484008789,-1.4070384934544564,12.877260208129883,4.085753917694092,4.018918037414551,4.772589206695557
8192,-1250.8851116769015,-0.006753532637230819,8198.423582458496,-1.4004591211676598,12.167793273925781,4.014102935791016,4.009328365325928,4.1443610191345215
10240,-1130.5242691870662,-0.0005065633951744531,6160.465142822266,-1.3908090107142925,10.605123519897461,3.9256343841552734,4.039465427398682,2.6400232315063477
12288,-1140.6030427232386,-0.0012101657513994724,5848.190055847168,-1.396823974326253,10.930168151855469,3.742553949356079,4.0392231941223145,3.148391008377075
14336,-1309.1008223114536,-0.0037627006851835175,8303.101623535156,-1.4068188033998013,10.038503646850586,3.745434045791626,4.030428409576416,2.262641191482544
16384,-1284.3437962932046,-0.0017001577376504428,6642.404943847656,-1.4052933499217033,8.841408729553223,3.6690337657928467,4.119968414306641,1.052406668663025
18432,-1174.0183394942433,-0.0021644089953042566,5330.815334320068,-1.3931889049708843,8.661413192749023,3.734724283218384,3.9709622859954834,0.9557266235351562
20480,-1273.434334475547,-0.0008369263392523863,6434.233924865723,-1.3912281956523658,8.868448257446289,3.6883842945098877,4.045921802520752,1.1341420412063599
22528,-1150.5084555601818,-0.0028944031088030896,4772.9603515625,-1.395677611976862,8.51943302154541,3.6263294219970703,4.055698871612549,0.8374049067497253
24576,-1230.9914502596482,-0.0007137994543882087,5549.395192718506,-1.3935033228248357,8.508882522583008,3.730679750442505,3.9790244102478027,0.7991779446601868
26624,-1160.017829735484,-0.0028791069678845817,4500.943230438233,-1.3955367781221866,8.648484230041504,3.5595760345458984,4.034180641174316,1.0547276735305786
28672,-1214.280414651707,-0.0028434192485292443,4503.896612548828,-1.4089003134518863,8.622976303100586,3.723470687866211,4.036495208740234,0.8630101084709167
30720,-1168.2779083058238,-0.0032161308772629127,4339.804627990723,-1.4266469188034534,8.055129051208496,3.5285708904266357,3.872014045715332,0.6545441746711731
