step,mean_return,policy_loss,value_loss,entropy_loss,vae_loss
2048,-1280.8386912059505,-0.0012967616377864033,8869.762197875976,-1.4148073550313711,202.7010498046875
4096,-1242.0883872030304,-0.0002453161185258068,8118.89372253418,-1.4129919320344926,69.2967529296875
6144,-1316.126301086694,-0.004071299216593616,8873.24644317627,-1.405603300780058,28.779146194458008
8192,-1215.761987625435,-0.002917490953404922,8303.501707458496,-1.3859385844320058,33.129783630371094
10240,-1234.007853441406,-0.0011781623034039512,7682.143797302246,-1.3844818282872438,33.41999053955078
12288,-1149.3278677298688,-0.004873220206354745,6142.895237731934,-1.3991872660815716,18.17537498474121
14336,-1312.2939324270933,-0.0020420732806087473,7927.489630126953,-1.396325596049428,13.378445625305176
16384,-1182.1949200270697,-0.0018042950672679582,5730.066048431397,-1.3823570027947425,10.698421478271484
18432,-1190.8090864200144,-0.004355803676298819,5558.422429656983,-1.366126736626029,7.240931034088135
20480,-1338.3310960954054,-0.0011960343523242044,7304.764067077636,-1.3641401030123235,5.862519264221191
22528,-1103.1273788975552,-0.0009657943854108452,4293.944178009033,-1.3704690415412188,5.259774208068848
24576,-1193.0559216249735,-0.0025558676599757744,5247.982290649414,-1.3781084578484297,5.497979164123535
26624,-1042.3512163644423,-0.003586495680792723,3710.420890045166,-1.3755645215511323,6.642337322235107
28672,-1282.5281650662423,-0.0009408197285665665,5415.495176696777,-1.370916972309351,3.683332920074463
30720,-1232.4748173521832,-0.002732387119613122,4512.368580627442,-1.371530117839575,3.0145680904388428
32768,-1143.6960231829435,-0.0031259750576282386,4004.183438873291,-1.3779218792915344,2.619701385498047
34816,-1142.9122639956884,-0.00223450656485511,3440.047342300415,-1.3871129237115383,2.4752304553985596
36864,-1134.0331460837274,-0.002049992793763522,3268.6577903747557,-1.3934053402394055,2.6998116970062256
38912,-1300.794476032257,-0.0009950004110578447,4514.161843109131,-1.3859612196683884,3.392296075820923
40960,-1101.056839161017,-0.0014011921084602363,2706.393384170532,-1.3837083261460066,2.3704638481140137
43008,-1121.0270628762548,-0.0035186440720281096,2528.837859725952,-1.4018492192029952,2.9732394218444824
45056,-1259.869290064834,-0.0007965757700731047,3245.2041053771973,-1.4256554618477821,1.5474225282669067
