step,mean_return,policy_loss,value_loss,entropy_loss,cpc_loss,infonce_loss,supcon_loss,aux_dyn_loss
2048,-1204.3180118495598,-0.001331778422172647,8121.3852813720705,-1.4198725875467062,21.53683853149414,4.247625827789307,3.9977433681488037,13.291468620300293
4096,-1367.9575062613935,-0.0012070915821823292,10558.098022460938,-1.4194822173565627,14.851491928100586,4.173142910003662,4.020464897155762,6.6578850746154785
6144,-1259.73132372041,0.00026520626415731384,8274.456967163085,-1.4177332494407893,13.544301986694336,4.158828258514404,4.046636581420898,5.338836669921875
8192,-1252.1367787321565,-0.0003230186477594543,9192.588150024414,-1.4190500497817993,10.110814094543457,4.060990810394287,4.0362548828125,2.0135676860809326
10240,-1326.1739346887916,-2.378507633693516e-06,8804.404040527344,-1.4191506557166575,9.940301895141602,3.903397560119629,4.149007797241211,1.8878968954086304
12288,-1529.555980463326,-0.0021497777430340647,10711.463189697266,-1.417085336893797,8.303072929382324,3.8567018508911133,4.049422740936279,0.3969484865665436
14336,-1132.2409194460256,-0.0012443748622899876,6232.511068725586,-1.4208920124918223,9.127909660339355,3.5377471446990967,4.048161029815674,1.542001724243164
16384,-1190.7830536639317,-0.0015901979102636687,5860.9336936950685,-1.431671915575862,8.784476280212402,3.45058274269104,4.032861709594727,1.3010324239730835
18432,-1195.8355387821794,-0.0018992009623616467,5881.3505233764645,-1.4378064196556806,9.168876647949219,3.689664840698242,4.001986980438232,1.4772248268127441
20480,-1139.9433859895914,5.1143400196451696e-05,4948.559782409668,-1.4346830572932958,8.812945365905762,3.314117431640625,3.9916491508483887,1.507178783416748
22528,-1239.2258564442395,-0.0036659234305261635,5543.814197540283,-1.4307771518826484,8.466882705688477,3.4613921642303467,3.9903430938720703,1.0151475667953491
24576,-1235.6898673206567,-0.0023248282392160035,5524.239087677002,-1.4214232943952083,8.2267427444458,3.403273582458496,4.00632381439209,0.8171451687812805
26624,-1141.2895561522223,-0.0002851434561307542,4469.839839172363,-1.4111653849482537,8.421964645385742,3.4632396697998047,4.051443099975586,0.9072818756103516
28672,-1178.0247030945495,-0.0039125859300838785,4330.894884490966,-1.4067047994583846,7.707886219024658,3.305191993713379,3.9704787731170654,0.4322150647640228
30720,-1065.6877987968867,-0.00266350319434423,3648.8879959106443,-1.4045160938054324,7.982626914978027,3.323162078857422,4.013584613800049,0.645880401134491
32768,-967.4348380652489,-0.0013603832660010085,2627.118061065674,-1.3978327985852956,8.080472946166992,3.2117011547088623,4.029816627502441,0.8389549851417542
34816,-1060.0395823945291,-0.0019455271190963685,2966.0834259033204,-1.3949289947748185,7.70737361907959,3.1395180225372314,3.9895212650299072,0.5783341526985168
36864,-1202.6176958858966,-0.0019595357400248757,3772.367318725586,-1.4039911955595017,7.937138557434082,3.416750192642212,4.045456886291504,0.4749316871166229
38912,-1176.6817832689733,-0.001963328753481619,2970.3384552001953,-1.4070951960980893,7.569149017333984,3.130199670791626,3.9447834491729736,0.49416589736938477
40960,-1103.4994568295544,-0.00206504987727385,2889.5913841247557,-1.41253990419209,7.738885879516602,3.2349812984466553,3.901174783706665,0.6027296185493469
43008,-1229.6439185525292,-0.004075457650469616,3276.6418632507325,-1.4137305960059166,7.825072288513184,3.3531973361968994,3.972943067550659,0.498931884765625
45056,-1084.3045021429193,-0.002782464765186887,2583.300886154175,-1.4056135561317205,7.482470989227295,3.202969789505005,3.9800848960876465,0.29941585659980774
47104,-1241.174566821102,-0.002310870109067764,3188.677781677246,-1.4100189309567213,7.75718355178833,3.384817123413086,3.965930938720703,0.40643563866615295
49152,-1189.1109655000269,-0.0017483425210230053,2629.7405395507812,-1.413163063675165,7.6237359046936035,3.243865966796875,4.048595428466797,0.3312743902206421
51200,-1118.799627095461,-0.004341337631922215,1941.9532409667968,-1.4141366939991713,7.754103183746338,3.351303815841675,4.020176410675049,0.3826233446598053
