step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1120.0446943342686,-0.001283787825377658,3098.1217925071714,-1.4157907247543335
4096,-1370.6825809791685,-0.0003037832677364349,3191.3420568466186,-1.4097824677824975
6144,-1342.3299269689246,-0.004403141505463282,1760.852728176117,-1.4201655980199575
8192,-1269.833533737436,-0.0016841512107930612,1494.3353479385376,-1.4039751239120961
10240,-1181.8001931549982,-0.0020630831699236297,1237.4616222381592,-1.384813942760229
12288,-1182.6654628321528,-0.0008896601473679766,794.8787919044495,-1.384025413542986
14336,-1245.8800158830359,0.0001327890480752103,914.92646484375,-1.3959009427577258
16384,-1229.8137749894988,-0.000754539440094959,868.5428584098815,-1.4068987715989352
18432,-1199.8524832110852,-0.0008673550073581282,734.6549731254578,-1.394422671198845
20480,-1230.2951513867824,0.00013100499418214895,712.3906185150147,-1.400945260003209
22528,-1232.8914936564863,-0.0011522359694936314,656.887522983551,-1.4259760331362485
24576,-1268.4860119313003,-0.0019400251476326957,531.2967027664184,-1.4343441538512707
26624,-1226.6437397505156,-0.0010464155391673557,550.147912979126,-1.4381941515952348
28672,-1150.6164058170514,-0.004536472477775532,728.7912498474121,-1.4551931116729975
30720,-1317.6572181493043,-0.003872181460610591,754.324305820465,-1.453584710136056
32768,-1142.8967298388482,-0.002579200825857697,680.9089476585389,-1.4346654511988164
34816,-1214.1337259003892,-0.0008594745260779746,461.4706511974335,-1.455132519826293
36864,-1172.9608087378263,-0.0018424030087771826,688.8196319580078,-1.4606724556535482
38912,-1260.4245932435617,0.000810753065161407,464.4810782909393,-1.478861191123724
40960,-1312.6918978020549,-0.002491394750541076,435.0179726600647,-1.4827154085040093
43008,-1225.085137906298,-0.004551617323886603,607.7128561019897,-1.521436981111765
45056,-1188.16576128304,-0.0040553518905653615,692.154872226715,-1.5390078909695148
47104,-1183.302197708562,-0.0041325394922751,370.66619820594786,-1.5449566535651684
49152,-1124.048145814985,-0.003268542444857303,445.2059833049774,-1.5502649892121554
51200,-1129.26013068147,-0.0013120415358571335,567.3744218826293,-1.554102048277855
53248,-1159.8296257155016,-0.00323278349096654,508.4105752944946,-1.5453184548765422
55296,-1203.3392258696258,-0.002619675439200364,472.6398574352264,-1.5354972515255212
57344,-1213.4375570949167,-0.002010784596495796,662.112599658966,-1.5522231739014387
59392,-1150.3134503801352,-0.0021522116483538413,655.9509978294373,-1.567759682238102
61440,-1173.2644175887108,-0.004725575380143709,821.9674951553345,-1.5550994232296944
63488,-1065.5359037574847,-0.00161696762079373,748.396282863617,-1.5181982845067978
65536,-1115.3124088684096,-0.0024916262860642745,445.4759442806244,-1.496195186302066
67584,-1249.2555156551302,-0.003782439186761621,457.71525778770445,-1.5193840745836495
69632,-1047.2079689345787,-0.003324816514214035,737.4872014045716,-1.5111604154109954
71680,-1117.1669015705586,-0.003676930064102635,499.9273109436035,-1.4941580835729837
73728,-1162.2390055377036,-0.004565761663252487,579.1855312347412,-1.487646807357669
75776,-1065.4676748120226,-0.0003718690844834782,593.7458042144775,-1.4811230912804603
